brand,category,color,description,image_path_1,image_path_2,name,price,product_code,sub_category
SKS,akcesoria,czarny,"Szosowe błotniki rowerowe SKS Raceblade Pro to szybki montaż za pomocą zacisków gumowych oraz maksymalna ochrona przed wodą, dzięki jeszcze dłuższemu profilowi i gumowym osłonom.",/photo/product/sks-raceblade-pro-2-95359-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\sks-raceblade-pro-2-95359-f-sk7-w780-h554_2.png,Komplet błotników szosowych SKS Raceblade Pro, 139.99,DD95359,blotniki-rowerowe
SKS,akcesoria,srebrny,,/photo/product/sks-bluemels-basic-2-193833-f-sk7-w780-h554_1.png,,Komplet błotników rowerowych SKS Bluemels Basic, 124.99,DD193833,blotniki-rowerowe
EYEN,akcesoria,czarny-szary,"Błotniki EYEN Hill Short są skuteczne w starciu z wodą czy błotem. Model ten to nowoczesny dodatek każdego żądnego przygód rowerzysty. Powstał on z połączenia wytrzymałego tworzywa z elementami elastycznymi, co pozwala zachować lekkość i jednocześnie  odporność na uszkodzenia. Błotnik przedni montowany jest za pomocą zatrzaskowego adaptera, wkręcanego do trzonu widelca o średnicy wewnętrznej od 18 – 36 mm (również do widelców 1,5”). W ten sposób model będzie trzymać się stabilnie i nie spadnie podczas jazdy. Błotnik tylny charakteryzuje dwukomponentowa konstrukcja. Zapewnia ona komfortową regulację i idealne dopasowanie zarówno do rozmiarów koła, ramy oraz jej typów. Uniwersalne zapięcie umożliwia montaż na sztycy podsiodłowej, bądź poniżej na ramie. Szeroka płetwa wykonana z elastycznego tworzywa to skuteczna ochrona podczas jazdy w każdym terenie.Najważniejsze informacje:",/photo/product/eyen-hill-short-2-151151-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\eyen-hill-short-2-151151-f-sk7-w780-h554_2.png,Komplet błotników MTB EYEN Hill Short, 139.99,DD151151,blotniki-rowerowe
EYEN,akcesoria,czarny-tytanowy,"Błotniki EYEN Hill Short są skuteczne w starciu z wodą czy błotem. Model ten to nowoczesny dodatek każdego żądnego przygód rowerzysty. Powstał on z połączenia wytrzymałego tworzywa z elementami elastycznymi, co pozwala zachować lekkość i jednocześnie  odporność na uszkodzenia. Błotnik przedni montowany jest za pomocą zatrzaskowego adaptera, wkręcanego do trzonu widelca o średnicy wewnętrznej od 18 – 36 mm (również do widelców 1,5”). W ten sposób model będzie trzymać się stabilnie i nie spadnie podczas jazdy. Błotnik tylny charakteryzuje dwukomponentowa konstrukcja. Zapewnia ona komfortową regulację i idealne dopasowanie zarówno do rozmiarów koła, ramy oraz jej typów. Uniwersalne zapięcie umożliwia montaż na sztycy podsiodłowej, bądź poniżej na ramie. Szeroka płetwa wykonana z elastycznego tworzywa to skuteczna ochrona podczas jazdy w każdym terenie.Najważniejsze informacje:",/photo/product/eyen-hill-short-2-151150-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\eyen-hill-short-2-151150-f-sk7-w780-h554_2.png,Komplet błotników MTB EYEN Hill Short, 139.99,DD151150,blotniki-rowerowe
SKS,akcesoria,czarny,"Błotniki rowerowe SKS Raceblade Pro XL to model z szybkim montażem za pomocą zacisków gumowych. Gwarantują maksymalną ochronę przed wodą, dzięki jeszcze dłuższemu profilowi i gumowym osłonom.",/photo/product/sks-raceblade-pro-xl-2-95364-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\sks-raceblade-pro-xl-2-95364-f-sk7-w780-h554_2.png,Komplet błotników szosowych SKS Raceblade Pro XL, 149.99,DD95364,blotniki-rowerowe
SKS,akcesoria,czarny,,/photo/product/sks-blade-set-2-193807-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\sks-blade-set-2-193807-f-sk7-w780-h554_2.png,Komplet błotników MTB SKS Blade SET, 154.99,DD193807,blotniki-rowerowe
SKS,akcesoria,czarny-niebieski,"Komplet błotników MTB SKS Blade 29"" + 27,5"" Plus może zupełnie odmienić Twoje wyprawy rowerowe. Chroni przed błotem, kurzem i wodą, czyli zabrudzeniami, które wydostają się spod kół w trakcie trudniejszych odcinków na trasie. W dodatku kolorowe zakończenia są zaprojektowane w taki sposób, aby zabezpieczać krawędzie podczas wsiadania i zsiadania z roweru. Konstrukcja bazuje na wysokiej jakości dwuskładnikowym tworzywie sztucznym, który jest solidny i odporny na pęknięcia. Przednia i środkowa część to sztywny kompozyt. Jest on na tyle lekki, że nie obciąży Twojego jednośladu. Boki to miękka guma.Montaż SKS Blade jest bardzo prosty, nie potrzebujesz do tego narzędzi. Jeśli będziesz chciał podróżować bez błotników, błyskawicznie zdejmiesz je ze swojego roweru górskiego. Przednia część mocowana jest za pomocą adaptera Quick Release i elementu rozporowego. Z kolei tylna na zacisk taśmowy i dwa przeguby dostosowania konstrukcji. ",/photo/product/sks-blade-29-27-5-plus-2-193805-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\sks-blade-29-27-5-plus-2-193805-f-sk7-w780-h554_2.png,"Komplet błotników MTB SKS Blade 29"" + 27,5"" PLUS", 159.99,DD193805,blotniki-rowerowe
ZEFAL,akcesoria,czarny,"Zefal Shield G50 to komplet błotnik przeznaczony do mocowania na rowerach gravelowych. Wyróżnia go skuteczna ochrona przed błotem czy rozbryzgami wody, ale także bardzo wygodny montaż i design świetnie wpisujący się współczesne rowery do jazdy mieszanej szosowo-terenowej.Słowem najlepiej opisującym zalety błotnika z serii Shield jest uniwersalność. Za sprawą nowoczesnego systemu montażu MD-FIX uchwyty na przedni widelec oraz tylny wspornik można regulować i dopasować do niemal każdego roweru:Zefal Shield G50 posiada także zaimplementowany system regulowania kąta nachylenia, co pozwala nie tylko precyzyjnie dopasować błotnik do geometrii ramy, ale także zwiększa jego skuteczność przy różnych przyjętych pozycjach. Aby zoptymalizować obszar pokrycia, w zestawie umieszczono także trzy przedłużki do tylnego błotnika o różnych rozmiarach (20 mm / 60 mm / 120 mm), które pozwalają rozszerzać zakres ochrony w zgodzie z indywidualnymi potrzebami rowerzysty.Za sprawą tak szerokiego zakresu regulacji błotnik można ustawić blisko koła, co z pewnością przypadnie do gustu rowerzystom stawiającym na równi skuteczność ochrony z wyglądem końcowym roweru. Model wykonano z żywicy technopolimerowej, która jest lekka, sprężysta i wytrzymała.",/photo/product/zefal-shield-g50-2-172539-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\zefal-shield-g50-2-172539-f-sk7-w780-h554_2.png,Komplet błotników gravelowych ZEFAL Shield G50, 149.99,DD172539,blotniki-rowerowe
SKS,akcesoria,czarny,"Błotniki SKS Fatboard są zaprojektowane specjalnie z myślą o rowerach typu Fat. To kompaktowy zestaw, który skutecznie przysłoni newralgiczne miejsca chroniąc rowerzystę i poprawiając komfort podróży.",/photo/product/sks-fatboard-2-95320-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\sks-fatboard-2-95320-f-sk7-w780-h554_2.png,Komplet błotników MTB SKS Fatboard, 159.99,DD95320,blotniki-rowerowe
TOPEAK,akcesoria,czarny,"Komplet kompaktowych błotników MTB TOPEAK DeFender M1 / XC11 posiada system szybkiego uwalniania. Dzięki temu można je zainstalować oraz zdjąć w ciągu kilku sekund. Przedni błotnik montowany jest na goleniach amortyzatora, tylny na zacisk Quick Release do sztycy podsiodłowej. Oba wykonane są z wysokiej jakości giętkiego i wytrzymałego tworzywa.Błotnik przedni M1:Błotnik tylny XC11:",/photo/product/topeak-defender-m1-xc11-2-62977-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\topeak-defender-m1-xc11-2-62977-f-sk7-w780-h554_2.png,Komplet błotników MTB TOPEAK DeFender M1 / XC11, 169.99,DD62977,blotniki-rowerowe
SKS,akcesoria,czarny,"SKS Edge AL. 56 to pełne błotniki do roweru, które świetnie sprawdzą się w modelach o przeznaczeniu miejskim lub trekkingowym. Z pewnością przydadzą się podczas codziennych dojazdów do pracy oraz poruszania się po mieście. Będą przydatne także w trakcie wycieczek terenowych, kiedy na drogach zalegają kałuże lub spodziewamy się, że może spaść deszcz.Do produkcji tego kompletu wykorzystano trwałe oraz bardzo lekkie aluminium. Wyróżnia się ono dużą wytrzymałością oraz odpornością na korozję, więc dobrze zniesie użytkowanie w wilgotnych warunkach.Tylny błotnik ma długość 1200 mm, a przedni 740 mm. Ich szerokość to 50 mm, dzięki czemu zapewniają bardzo dobrą ochronę przed zachlapaniem wodą oraz błotem wydostającymi się spod kół. SKS Edge AL wyposażono w specjalne wsporniki mocowane do ram. Poprawiają one sztywność konstrukcji i zapobiegają jej uderzaniu o opony podczas pokonywania wyboistych fragmentów trasy.",/photo/product/sks-edge-al-56-2-173394-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\sks-edge-al-56-2-173394-f-sk7-w780-h554_2.png,Komplet błotników rowerowych SKS Edge AL 56, 159.99,DD173394,blotniki-rowerowe
SKS,akcesoria,czarny,"Komplet błotników SKS EDGE AL świetnie nadaje się do mocowania w rowerach miejskich, trekkingowych i crossowych. Konstrukcja zapewnia solidną ochronę przed wodą i błotem wydostającymi się spod kół. To elementy z aluminium - są lekkie, wytrzymałe i świetnie się prezentują.Błotniki mocowane są w trzech punktach. Wyposażono je w system bezpieczeństwa ESC, który błyskawicznie odłącza wsporniki w sytuacji, gdy między błotnikiem a kołem utknie gałąź - to rozwiązanie pozwala uniknąć groźnej kraksy lub uszkodzenia roweru. W komplecie znajdują się uchwyty i akcesoria montażowe.",/photo/product/sks-edge-al-2-164685-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\sks-edge-al-2-164685-f-sk7-w780-h554_2.png,Komplet błotników rowerowych SKS Edge AL, 179.99,DD164685,blotniki-rowerowe
SKS,akcesoria,czarny,"SKS Veloflexx 55 to wyjątkowy zestaw błotników, łączących w sobie zalety modeli pełnych z dopinanymi. W jaki sposób to osiągnięto?Błotniki Veloflexx posiadają przedłużony profil charakterystyczny dla modeli pełnych. Dzięki konstrukcji obejmującą całą górną część koła, skutecznie chronią przed zabrudzeniami, a przy tym oferują także większą stabilność po połączeniu z rowerem. Z segmentu błotników doczepianych SKS zaczerpnął system montowania:Dużą zaletą montażu zestawu Veloflexx jest brak konieczności posiadania specjalistycznych narzędzi. Mocowania są proste w obsłudze i regulacji, a przy tym odpowiednio sztywne i niezawodne na trasie. Dla większej przyczepności zastosowano dodatkowe nakładki stabilizujące.Ze względu na swoją konstrukcję, błotniki SKS Veloflexx 55 kompatybilne są wyłącznie z hamulcami tarczowymi.",/photo/product/sks-veloflexx-2-145651-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\sks-veloflexx-2-145651-f-sk7-w780-h554_2.png,Komplet błotników MTB SKS Veloflexx, 149.99,DD145651,blotniki-rowerowe
EYEN,akcesoria,biały-czarny,"Błotniki EYEN Hill Long to nowoczesny dodatek każdego żądnego przygód rowerzysty, niezastąpiony w starciu z wodą czy błotem. Ich konstrukcja to połączenie wytrzymałego tworzywa z elementami elastycznymi, dzięki czemu są lekkie, odporne na uszkodzenia, a dodatkowo zapewniają niepowtarzalny efekt wizualny.Przedni błotnik za sprawą swojej budowy umożliwia swobodną konfigurację podczas montażu. Zatrzaskowy adapter wkręcany do trzonu widelca o średnicy wewnętrznej od 18 – 36 mm (w tym do widelców 1,5”) to gwarancja szybkiego przytwierdzenia.Błotnik tylny to dwukomponentowa konstrukcja zapewniająca komfortową regulację i dopasowanie zarówno do rozmiarów koła, ramy oraz jej typów. Uniwersalne zapięcie pozwala na umieszczenie modelu na sztycy podsiodłowej, bądź poniżej na ramie. Szeroka płetwa wykonana z elastycznego tworzywa zapewnia maksimum ochrony podczas jazdy w każdym terenie.Najważniejsze informacje:",/photo/product/eyen-hill-long-2-151138-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\eyen-hill-long-2-151138-f-sk7-w780-h554_2.png,Komplet błotników MTB EYEN Hill Long, 139.99,DD151138,blotniki-rowerowe
EYEN,akcesoria,czarny,"Błotniki EYEN Hill Long to nowoczesny dodatek każdego żądnego przygód rowerzysty, niezastąpiony w starciu z wodą czy błotem. Ich konstrukcja to połączenie wytrzymałego tworzywa z elementami elastycznymi, dzięki czemu są lekkie, odporne na uszkodzenia, a dodatkowo zapewniają niepowtarzalny efekt wizualny.Przedni błotnik za sprawą swojej budowy umożliwia swobodną konfigurację podczas montażu. Zatrzaskowy adapter wkręcany do trzonu widelca o średnicy wewnętrznej od 18 – 36 mm (w tym do widelców 1,5”) to gwarancja szybkiego przytwierdzenia.Błotnik tylny to dwukomponentowa konstrukcja zapewniająca komfortową regulację i dopasowanie zarówno do rozmiarów koła, ramy oraz jej typów. Uniwersalne zapięcie pozwala na umieszczenie modelu na sztycy podsiodłowej, bądź poniżej na ramie. Szeroka płetwa wykonana z elastycznego tworzywa zapewnia maksimum ochrony podczas jazdy w każdym terenie.Najważniejsze informacje:",/photo/product/eyen-hill-long-2-151139-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\eyen-hill-long-2-151139-f-sk7-w780-h554_2.png,Komplet błotników MTB EYEN Hill Long, 139.99,DD151139,blotniki-rowerowe
WOOM,akcesoria,czarny,"Specjaliści austriackiej firmy woom doskonale rozumieją młodych rowerzystów i rowerzystki, dla których kałuże czy pomniejsze błoto to nie przeszkoda, a kolejna okazja do zabawy i czerpania radości z jazdy. Z myślą o potrzebach tak aktywnych dzieci oraz towarzyszących im rodziców powstały błotniki Snap. Za sprawą zastosowanego w tym modelu systemu Click-On, błotniki montuje się niezwykle szybko i bardzo wygodnie. Służą do tego specjalne zaczepy na stalowych szprychach, oferujących odpowiednią sztywność i precyzyjne dopasowanie do opony. Dzięki świetnie dobranemu profilowi, błotniki pomimo niewielkich rozmiarów rewelacyjnie tłumią rozpryski wody, znacznie skuteczniej chroniąc odzież dziecka niż standardowe chlapacze. Osłonkę wykonano z tworzywa sztucznego o matowym wykończeniu, które dobrze prezentuje się z każdym kolorem lakieru rowerku. Błotniki kompatybilne są z wszystkimi dziecięcymi modelami z serii woom Original produkowanymi od 2021 roku.",/photo/product/woom-snap-click-on-2-180467-f-sk7-w780-h554_1.png,C:\Users\predator\Desktop\BE_Project-master\ScrapResults\images\woom-snap-click-on-2-180467-f-sk7-w780-h554_2.png,Komplet błotników rowerowych WOOM Snap Click-On, 149.99,DD180467,blotniki-rowerowe
PARK TOOL,warsztat-rowerowy,srebrny,"Firma Park Tool powstała w roku 1963 w ST. Paul w Stanach Zjednoczonych po tym jak dwoje zdolnych mechaników rowerowych skonstruowało pierwszy profesjonalny stojak rowerowy PRS-1. Obecnie Park Tool jest największym na świecie producentów narzędzi i przyrządów służących do serwisowania rowerów. W ofercie znajduje się ponad 300 produktów, które są dostępne w ponad 60 krajach. Park Tool podąża za zmianami dokonującymi się w konstrukcjach rowerów modernizując i projektując nowe opatentowane narzędzie wysoko oceniane prze profesjonalnych mechaników jak i hobbystów.Regulowany klucz kołkowy pasujący niemalże do wszystkich nakrętek i pokryw z wyżłobieniami na piny.",/photo/product/park-tool-spa-6-2-4210-f-sk7-w780-h554_1.png,,Klucz PARK TOOL SPA-6, 108.99,DD4210,narzedzia-rowerowe
LEZYNE,warsztat-rowerowy,srebrny,"Klucz do pedałów Lezyne Classic Pedal Rod to wysokiej jakości narzędzie przydatne każdemu miłośnikowi dwóch kółek. Możesz je wykorzystać do samodzielnego serwisowania swojego roweru. Jest jednocześnie solidne i estetycznie wykończone.Trwałość i dbałość o szczegółyJuż na pierwszy rzut oka klucz Classic Pedal Rod jest atrakcyjny wizualnie. To za sprawą chwytu wykonanego z ponadczasowego drewna. Materiał jest też odporny na uszkodzenia, stylowo się prezentuje i nie odkształca się z biegiem czasu. Gwarantuje pewny chwyt podczas majsterkowania przy swoim jednośladzie. Zakończenie wykonane jest z trwałej stali. Dzięki temu narzędzie jest mocne i solidne. Wyposażono je w dwa otwory 15 mm umieszczone w taki sposób, aby wygodnie było nimi sterować. W dodatku narzędzie ma zintegrowany otwieracz do butelek. ",/photo/product/lezyne-classic-pedal-rod-2-183345-f-sk7-w780-h554_1.png,,Klucz do pedałów LEZYNE Classic Pedal Rod, 109.99,DD183345,narzedzia-rowerowe
